Land_Area_acres,Temperature_C,Humidity_pct,Rainfall_mm,WindSpeed_kmph,Soil_Type,Crop_Type,Crop_Stage,Season,Water_Required_Litres
6.68,40.6,29.7,10.0,30.0,Sandy,Rice,Seedling,Summer,224143.1
8.17,20.5,46.0,2.0,15.5,Sandy,Wheat,Flowering,Winter,241021.5
4.34,36.7,59.8,21.4,12.5,Sandy,Maize,Harvest,Monsoon,105833.8
2.51,36.7,58.1,28.1,11.7,Sandy,Cotton,Seedling,Summer,54939.4
9.66,28.8,73.4,17.0,1.5,Sandy,Wheat,Seedling,Summer,226832.4
9.76,33.1,69.8,16.6,15.6,Clay,Rice,Growth,Monsoon,259160.4
7.75,33.4,27.0,0.0,20.7,Silty,Rice,Seedling,Summer,213164.0
7.99,27.9,48.7,12.3,20.7,Silty,Cotton,Seedling,Winter,179635.1
1.44,30.2,95.1,24.9,28.6,Sandy,Wheat,Harvest,Monsoon,22334.8
9.59,22.0,30.4,8.8,24.5,Sandy,Sugarcane,Flowering,Winter,438845.1
2.24,38.3,42.0,0.0,26.5,Silty,Maize,Flowering,Summer,75419.7
1.57,43.1,69.3,15.7,3.4,Loamy,Wheat,Flowering,Summer,38530.0
9.58,27.8,38.3,4.8,5.4,Clay,Wheat,Growth,Winter,209638.7
9.27,15.4,37.2,4.2,10.9,Loamy,Maize,Flowering,Winter,265002.9
8.96,30.6,34.2,2.9,20.8,Clay,Wheat,Growth,Winter,200691.9
9.01,32.8,51.7,16.7,13.7,Silty,Wheat,Growth,Monsoon,206791.6
3.17,41.2,65.8,0.0,29.2,Loamy,Cotton,Harvest,Summer,79375.5
8.61,21.7,61.8,20.3,22.5,Loamy,Sugarcane,Growth,Winter,284459.2
7.6,27.6,64.5,17.2,24.2,Sandy,Wheat,Flowering,Monsoon,215028.1
5.1,16.9,65.7,4.4,21.0,Clay,Rice,Growth,Winter,130913.1
7.89,24.6,22.7,6.7,22.7,Silty,Rice,Seedling,Winter,210230.8
6.67,21.8,56.5,21.8,13.4,Loamy,Rice,Flowering,Monsoon,211552.3
9.71,33.9,60.5,13.3,5.6,Clay,Rice,Harvest,Monsoon,223296.3
5.21,31.6,79.0,25.0,0.5,Clay,Cotton,Harvest,Monsoon,97854.5
5.44,25.7,64.5,9.5,21.6,Loamy,Cotton,Harvest,Monsoon,118636.3
2.8,30.7,47.2,14.6,19.4,Sandy,Rice,Flowering,Summer,107476.6
3.03,24.0,29.9,15.3,13.3,Sandy,Maize,Seedling,Summer,75039.0
3.01,36.3,88.6,19.7,19.7,Clay,Sugarcane,Harvest,Monsoon,70500.5
0.69,34.9,49.4,24.7,7.9,Loamy,Sugarcane,Harvest,Winter,12520.9
4.37,33.4,65.7,32.4,22.7,Silty,Cotton,Harvest,Monsoon,85586.0
5.29,30.9,34.5,7.5,19.9,Loamy,Rice,Growth,Winter,167959.0
6.9,35.6,76.0,0.2,4.6,Clay,Maize,Growth,Monsoon,166049.9
6.1,29.2,71.6,8.1,26.2,Sandy,Rice,Growth,Monsoon,218100.9
6.1,24.4,62.2,0.0,20.2,Clay,Wheat,Flowering,Winter,141975.1
9.47,34.2,48.7,2.4,24.4,Sandy,Sugarcane,Harvest,Winter,318171.6
6.17,27.4,45.4,0.0,13.7,Loamy,Sugarcane,Seedling,Winter,190881.9
3.96,31.1,60.0,5.1,29.5,Silty,Cotton,Growth,Summer,100632.4
9.49,34.5,64.7,18.7,0.8,Clay,Wheat,Seedling,Monsoon,188255.4
5.5,36.6,28.4,0.0,12.1,Loamy,Rice,Harvest,Summer,151454.6
4.2,15.1,22.2,8.4,1.5,Sandy,Wheat,Seedling,Winter,93301.7
0.61,45.0,45.1,0.0,22.8,Clay,Wheat,Seedling,Summer,21422.6
1.68,38.4,30.4,19.3,16.8,Loamy,Wheat,Flowering,Summer,44082.9
5.56,25.7,55.9,10.9,2.5,Silty,Rice,Flowering,Summer,171722.5
1.39,33.2,80.1,13.5,17.4,Silty,Cotton,Harvest,Monsoon,25836.6
7.4,39.9,23.7,0.0,12.3,Sandy,Wheat,Seedling,Summer,198139.2
9.82,25.6,72.0,29.5,19.4,Loamy,Cotton,Flowering,Monsoon,256933.4
7.37,21.1,51.6,0.6,14.7,Sandy,Wheat,Seedling,Winter,180049.8
3.17,34.4,53.0,0.0,18.3,Sandy,Sugarcane,Flowering,Winter,156084.2
3.33,35.1,43.5,0.9,18.2,Sandy,Cotton,Seedling,Summer,96480.3
4.3,23.5,50.9,31.3,18.3,Silty,Rice,Seedling,Monsoon,99705.9
6.63,29.0,77.2,0.0,11.7,Loamy,Rice,Flowering,Winter,228467.9
4.93,24.0,50.1,4.3,8.7,Clay,Rice,Seedling,Winter,118122.9
3.48,27.7,45.6,33.3,15.6,Clay,Sugarcane,Flowering,Monsoon,97290.9
4.22,37.7,26.9,1.5,24.5,Loamy,Sugarcane,Growth,Summer,158980.9
9.89,38.3,100.0,21.1,2.2,Clay,Maize,Flowering,Monsoon,243636.5
2.63,24.7,87.8,8.9,19.3,Clay,Wheat,Growth,Winter,49696.7
5.04,32.6,56.2,22.7,9.8,Clay,Wheat,Harvest,Monsoon,93397.0
2.44,29.7,31.1,8.9,23.8,Loamy,Sugarcane,Harvest,Winter,70773.9
2.99,27.6,75.9,12.9,11.9,Sandy,Cotton,Harvest,Monsoon,65344.8
9.93,20.0,69.2,14.1,19.1,Silty,Maize,Flowering,Winter,263995.1
5.97,26.8,77.2,14.1,12.9,Loamy,Maize,Growth,Monsoon,149852.2
2.24,29.2,43.9,18.2,12.6,Sandy,Rice,Flowering,Summer,78300.1
6.42,26.3,83.4,3.0,28.0,Sandy,Sugarcane,Seedling,Monsoon,224980.7
8.85,17.8,20.0,14.3,4.7,Silty,Cotton,Seedling,Winter,194384.6
1.95,38.7,45.4,4.7,23.1,Clay,Maize,Harvest,Summer,45103.0
9.31,29.0,46.9,0.0,10.8,Clay,Rice,Seedling,Summer,230050.3
3.79,26.3,76.2,20.3,6.5,Sandy,Cotton,Harvest,Monsoon,79680.9
9.3,15.9,55.3,2.5,8.1,Loamy,Rice,Harvest,Winter,237416.8
5.22,40.0,70.8,1.0,1.4,Loamy,Cotton,Growth,Summer,141032.7
7.12,31.0,83.3,10.3,22.9,Silty,Wheat,Harvest,Monsoon,144133.5
4.85,21.7,46.5,0.0,6.2,Silty,Maize,Seedling,Winter,111353.7
0.85,17.3,44.7,0.0,18.0,Clay,Rice,Seedling,Winter,17966.8
9.5,25.8,53.7,7.4,15.4,Sandy,Maize,Flowering,Winter,318326.9
0.67,21.1,49.3,0.0,11.1,Sandy,Cotton,Seedling,Winter,13674.8
5.56,17.5,32.0,0.0,27.2,Loamy,Maize,Seedling,Winter,135648.4
8.47,30.8,56.4,17.0,17.2,Sandy,Maize,Harvest,Summer,213221.1
2.61,23.2,53.7,9.2,22.5,Clay,Cotton,Seedling,Monsoon,51982.1
0.96,26.4,61.5,15.0,26.3,Sandy,Rice,Seedling,Monsoon,21702.3
2.42,28.3,69.0,0.9,11.7,Loamy,Rice,Growth,Winter,73813.7
5.95,32.5,48.5,1.0,4.0,Silty,Wheat,Growth,Summer,142090.4
6.25,38.0,44.4,1.5,20.7,Silty,Rice,Harvest,Summer,162605.9
3.28,35.4,62.7,0.0,13.5,Silty,Rice,Harvest,Summer,85099.8
2.42,34.9,64.6,11.3,27.3,Loamy,Cotton,Flowering,Winter,68395.7
2.45,37.6,75.3,10.4,10.4,Loamy,Rice,Flowering,Summer,82027.3
3.06,18.2,49.1,18.3,19.7,Clay,Rice,Harvest,Monsoon,63021.0
3.46,21.1,50.9,5.6,11.4,Silty,Wheat,Flowering,Winter,79653.3
8.51,24.4,44.9,0.0,1.9,Sandy,Cotton,Growth,Winter,250965.2
2.74,31.7,59.9,21.0,29.6,Silty,Cotton,Harvest,Monsoon,54872.4
6.64,29.4,69.9,21.9,6.5,Silty,Maize,Harvest,Monsoon,139077.5
5.29,28.8,45.3,10.3,21.9,Clay,Maize,Harvest,Winter,110007.4
2.8,17.1,34.6,1.7,19.3,Silty,Sugarcane,Harvest,Winter,73562.9
5.05,28.2,67.7,8.3,25.2,Clay,Sugarcane,Harvest,Summer,124504.9
2.73,31.3,50.7,1.7,13.2,Silty,Sugarcane,Flowering,Summer,101913.5
2.87,27.8,37.5,24.6,25.1,Silty,Sugarcane,Seedling,Monsoon,75936.9
2.52,34.0,79.4,3.3,28.0,Clay,Cotton,Growth,Winter,59883.3
8.51,32.6,46.8,9.2,20.4,Clay,Cotton,Growth,Summer,198500.2
0.86,28.5,57.0,24.5,10.0,Sandy,Cotton,Harvest,Monsoon,14029.4
3.4,34.8,57.7,2.5,2.9,Sandy,Maize,Flowering,Summer,118743.0
7.73,39.1,67.0,9.4,14.5,Sandy,Cotton,Harvest,Summer,195663.5
3.54,31.9,56.6,11.4,26.2,Silty,Maize,Growth,Summer,89714.5
6.32,20.3,53.5,7.8,23.0,Sandy,Cotton,Harvest,Winter,152257.9
8.97,34.5,61.3,18.9,26.4,Loamy,Rice,Flowering,Monsoon,306279.6
9.8,22.2,79.9,10.8,7.0,Silty,Rice,Seedling,Monsoon,250577.6
3.17,28.8,61.2,4.3,10.8,Clay,Wheat,Harvest,Winter,60858.4
2.2,30.1,57.4,15.2,28.3,Sandy,Wheat,Flowering,Monsoon,58250.1
6.87,28.4,54.7,3.3,19.1,Clay,Maize,Seedling,Summer,151080.9
1.72,27.9,89.9,9.9,22.5,Silty,Rice,Flowering,Monsoon,46575.9
0.67,32.8,36.3,0.0,14.2,Clay,Cotton,Harvest,Summer,17103.9
3.49,22.5,20.0,0.0,19.3,Loamy,Maize,Growth,Winter,97125.5
6.96,24.7,48.0,17.7,9.9,Sandy,Sugarcane,Growth,Winter,269473.1
8.71,27.1,49.5,23.2,27.5,Sandy,Maize,Harvest,Monsoon,216143.5
7.73,23.9,71.9,20.9,24.5,Sandy,Cotton,Growth,Monsoon,210648.7
0.67,39.9,30.3,4.6,6.2,Silty,Maize,Growth,Summer,24304.9
2.12,15.0,49.4,20.2,0.4,Loamy,Wheat,Seedling,Winter,32072.1
1.84,23.7,90.0,14.9,24.1,Silty,Rice,Harvest,Monsoon,36841.1
7.84,24.9,79.2,16.2,9.4,Loamy,Rice,Harvest,Monsoon,195249.8
3.11,31.1,25.4,0.0,20.7,Silty,Maize,Growth,Summer,87431.9
1.89,26.6,59.2,19.4,27.5,Clay,Rice,Seedling,Monsoon,39991.8
9.06,24.3,39.5,25.4,7.1,Clay,Rice,Growth,Monsoon,233534.4
8.79,33.7,76.5,18.4,21.7,Loamy,Maize,Seedling,Monsoon,209299.3
9.72,17.2,27.4,17.6,5.9,Clay,Cotton,Seedling,Winter,199847.4
3.6,39.9,50.8,13.6,9.9,Loamy,Sugarcane,Growth,Summer,125619.0
2.46,35.4,69.9,33.3,2.0,Silty,Sugarcane,Harvest,Monsoon,54977.8
9.81,32.7,42.1,8.0,25.9,Sandy,Rice,Flowering,Winter,406675.8
7.24,40.0,37.9,4.5,11.2,Silty,Cotton,Harvest,Summer,163237.4
6.15,32.7,58.8,28.1,5.1,Silty,Maize,Growth,Monsoon,144988.6
9.32,40.5,47.1,4.1,4.6,Loamy,Sugarcane,Seedling,Summer,291539.9
3.46,39.0,31.3,0.0,28.6,Silty,Wheat,Harvest,Summer,80579.2
5.07,44.0,50.3,2.2,8.6,Clay,Sugarcane,Flowering,Summer,175198.9
1.04,28.3,30.4,10.8,5.2,Loamy,Wheat,Growth,Winter,21339.1
4.42,28.9,79.2,21.9,6.0,Sandy,Maize,Growth,Monsoon,114763.4
6.59,37.4,35.5,0.0,11.7,Sandy,Wheat,Flowering,Summer,214281.6
4.4,26.5,60.9,7.4,26.4,Clay,Cotton,Flowering,Winter,107001.6
8.1,45.0,60.9,16.1,26.0,Clay,Wheat,Flowering,Summer,193966.5
4.76,29.4,57.4,20.3,11.3,Loamy,Cotton,Harvest,Monsoon,99743.3
5.83,29.7,38.3,36.4,4.2,Sandy,Rice,Harvest,Monsoon,155940.1
8.69,22.0,35.2,0.0,4.6,Sandy,Maize,Harvest,Winter,223709.7
8.32,20.1,48.9,9.9,12.7,Silty,Sugarcane,Seedling,Winter,234768.2
9.26,25.4,36.9,0.0,19.8,Clay,Wheat,Seedling,Winter,190962.8
6.91,15.0,63.5,2.3,15.6,Silty,Sugarcane,Flowering,Winter,240741.5
9.61,26.5,80.3,6.6,14.4,Sandy,Maize,Flowering,Winter,317673.1
0.58,28.2,39.5,10.6,24.9,Silty,Sugarcane,Flowering,Winter,18969.9
9.89,22.9,62.6,1.0,13.1,Clay,Maize,Seedling,Winter,214935.0
3.61,16.5,56.9,2.5,1.5,Clay,Cotton,Flowering,Winter,80361.0
3.79,33.9,20.0,9.3,29.3,Sandy,Cotton,Seedling,Summer,107902.3
2.9,36.5,30.4,0.6,23.9,Silty,Maize,Flowering,Summer,93546.2
2.61,32.0,68.5,22.8,14.8,Silty,Rice,Flowering,Monsoon,71973.7
1.32,16.8,65.3,5.3,29.6,Clay,Wheat,Seedling,Winter,21439.4
6.77,19.2,49.2,0.0,19.7,Clay,Wheat,Seedling,Winter,136378.4
6.57,23.8,53.4,0.0,24.0,Loamy,Wheat,Harvest,Winter,140955.6
7.08,17.8,45.2,0.0,2.0,Loamy,Rice,Flowering,Winter,238203.6
3.63,19.8,47.9,0.0,20.5,Silty,Wheat,Seedling,Winter,76566.8
5.61,33.6,64.3,6.8,17.2,Silty,Wheat,Seedling,Summer,121345.0
4.74,33.9,44.2,0.0,17.0,Silty,Sugarcane,Flowering,Summer,180109.1
4.78,28.3,60.7,21.7,25.9,Sandy,Cotton,Seedling,Monsoon,116077.9
8.34,25.4,64.9,10.0,12.3,Clay,Cotton,Harvest,Winter,167124.3
0.98,30.7,50.6,4.4,23.3,Clay,Maize,Harvest,Winter,21542.9
8.86,21.3,68.2,1.6,15.3,Clay,Wheat,Seedling,Summer,177451.0
3.43,29.2,47.7,22.8,2.7,Silty,Cotton,Seedling,Monsoon,68799.3
3.31,28.9,45.4,17.7,4.3,Silty,Sugarcane,Flowering,Summer,109807.4
6.75,27.5,61.4,21.0,16.5,Loamy,Wheat,Flowering,Monsoon,163901.9
3.35,27.3,45.4,18.0,6.4,Sandy,Maize,Harvest,Monsoon,76946.6
9.79,19.0,36.4,0.0,10.2,Silty,Wheat,Flowering,Winter,244707.8
4.32,26.6,63.6,15.1,5.6,Sandy,Wheat,Growth,Winter,103318.5
3.65,25.4,78.7,0.0,5.0,Sandy,Sugarcane,Harvest,Winter,114916.1
7.45,34.7,33.7,18.2,23.4,Silty,Rice,Seedling,Summer,197380.6
8.44,32.0,66.0,9.2,21.2,Silty,Cotton,Growth,Summer,209431.0
1.09,18.3,28.8,14.1,20.8,Sandy,Cotton,Seedling,Winter,18557.4
3.72,33.1,29.0,5.3,17.3,Silty,Rice,Harvest,Summer,96407.0
9.9,30.8,46.8,4.3,8.2,Clay,Sugarcane,Harvest,Summer,248580.4
5.64,26.7,79.7,3.0,17.1,Sandy,Wheat,Growth,Winter,149344.5
7.4,23.7,61.9,5.7,0.6,Sandy,Maize,Harvest,Monsoon,184045.6
6.17,30.2,44.7,0.0,17.6,Loamy,Wheat,Seedling,Summer,142223.1
8.93,35.7,54.1,13.7,9.8,Loamy,Wheat,Harvest,Monsoon,189769.3
4.5,27.0,41.6,0.0,13.5,Clay,Rice,Flowering,Winter,135146.1
9.54,22.9,32.5,0.0,1.4,Clay,Wheat,Harvest,Winter,186948.3
1.77,32.5,32.2,7.1,5.0,Loamy,Rice,Flowering,Summer,62517.1
3.43,30.4,33.4,4.5,14.0,Clay,Cotton,Growth,Winter,81624.1
8.52,18.2,49.3,0.0,1.5,Silty,Cotton,Seedling,Winter,190070.6
6.43,21.0,26.8,6.6,17.6,Sandy,Cotton,Seedling,Winter,168132.4
1.98,31.0,66.3,27.6,7.5,Silty,Cotton,Flowering,Monsoon,35348.2
4.7,33.2,71.8,12.0,16.2,Loamy,Sugarcane,Flowering,Monsoon,176827.4
4.4,22.2,62.3,0.0,28.4,Loamy,Cotton,Flowering,Winter,123769.8
2.75,33.7,61.9,1.1,8.3,Silty,Maize,Growth,Summer,72675.4
2.0,31.5,35.4,0.0,28.8,Loamy,Wheat,Seedling,Summer,51477.0
6.69,20.0,95.3,22.4,5.6,Clay,Wheat,Flowering,Monsoon,134409.8
7.98,24.0,60.7,27.0,26.8,Loamy,Cotton,Flowering,Monsoon,208021.9
8.75,33.7,63.3,0.5,10.0,Clay,Sugarcane,Harvest,Summer,220934.0
0.73,27.1,53.2,0.0,8.4,Sandy,Rice,Flowering,Summer,28421.8
2.34,28.0,96.2,4.2,6.7,Clay,Wheat,Seedling,Summer,42457.8
5.18,29.9,49.0,18.9,9.3,Sandy,Maize,Seedling,Monsoon,133053.1
3.98,29.8,56.8,27.7,21.8,Sandy,Sugarcane,Flowering,Monsoon,162230.9
5.57,33.8,36.7,1.8,23.1,Silty,Maize,Growth,Summer,150776.8
2.01,30.4,84.4,15.2,28.3,Sandy,Cotton,Seedling,Monsoon,44522.0
4.94,32.7,63.0,0.0,22.9,Silty,Cotton,Growth,Winter,127696.1
6.11,28.0,67.2,7.4,13.4,Sandy,Rice,Seedling,Winter,190194.1
8.39,38.3,60.8,3.1,9.5,Sandy,Rice,Harvest,Summer,254630.6
5.0,24.5,72.2,0.0,28.8,Loamy,Rice,Growth,Winter,155439.4
1.4,21.8,52.3,0.0,7.3,Loamy,Maize,Harvest,Winter,29374.6
3.65,27.6,35.1,16.5,19.6,Sandy,Sugarcane,Growth,Winter,141525.8
7.56,35.2,43.3,2.4,13.2,Sandy,Maize,Flowering,Summer,268120.5
7.43,32.1,59.3,21.7,10.6,Sandy,Maize,Growth,Monsoon,215748.5
3.35,28.7,49.2,23.6,1.1,Clay,Maize,Seedling,Monsoon,64704.7
2.09,34.6,59.7,8.2,2.2,Sandy,Rice,Seedling,Monsoon,64218.9
7.9,28.2,79.5,24.1,24.3,Loamy,Sugarcane,Flowering,Monsoon,288968.8
1.59,35.3,43.6,2.9,7.6,Clay,Sugarcane,Seedling,Summer,44817.3
2.72,31.8,43.0,3.3,25.5,Clay,Rice,Harvest,Summer,65799.2
1.35,36.1,77.1,7.0,7.9,Loamy,Rice,Seedling,Summer,35859.7
2.6,31.6,49.6,0.0,23.4,Sandy,Sugarcane,Seedling,Summer,98234.5
5.36,36.5,57.3,0.0,26.2,Sandy,Maize,Growth,Winter,176676.9
2.24,30.7,83.7,27.4,20.4,Silty,Maize,Growth,Monsoon,42191.8
8.79,35.9,48.0,7.0,15.4,Sandy,Sugarcane,Flowering,Summer,412129.9
0.84,31.7,76.0,19.0,12.4,Sandy,Cotton,Growth,Monsoon,13743.0
6.4,37.0,54.3,0.0,18.1,Sandy,Sugarcane,Harvest,Summer,218144.7
9.24,30.0,36.9,15.8,1.7,Silty,Sugarcane,Growth,Winter,296498.2
2.89,21.9,65.5,6.1,1.5,Sandy,Maize,Growth,Winter,75160.3
5.9,28.0,56.5,25.3,10.8,Loamy,Sugarcane,Harvest,Monsoon,158245.5
8.19,23.3,60.2,0.0,8.5,Sandy,Wheat,Growth,Winter,220904.8
7.78,37.5,74.3,14.5,25.1,Loamy,Sugarcane,Flowering,Monsoon,300075.2
7.81,20.9,28.9,6.8,23.9,Clay,Cotton,Flowering,Winter,193105.7
9.94,27.1,51.5,0.0,0.2,Clay,Cotton,Seedling,Winter,212633.4
4.8,35.4,48.6,0.0,27.6,Loamy,Rice,Flowering,Summer,177847.8
9.89,22.6,39.4,0.0,23.8,Sandy,Sugarcane,Flowering,Winter,459772.0
8.48,17.6,34.4,9.2,2.8,Clay,Rice,Harvest,Winter,191692.5
6.16,25.4,29.5,18.6,5.3,Silty,Rice,Harvest,Monsoon,147875.1
9.67,36.2,36.0,2.8,26.1,Sandy,Maize,Flowering,Summer,346376.5
5.29,26.1,39.7,0.0,20.4,Loamy,Wheat,Flowering,Winter,143749.7
1.59,21.8,65.1,8.2,29.4,Silty,Cotton,Seedling,Winter,30963.7
7.84,28.6,59.3,18.1,1.8,Sandy,Rice,Seedling,Monsoon,238456.4
6.19,26.4,45.7,22.5,11.8,Loamy,Maize,Flowering,Monsoon,167679.0
9.0,37.9,49.4,3.5,23.2,Loamy,Wheat,Harvest,Summer,198795.8
2.45,30.3,62.8,3.4,16.1,Loamy,Wheat,Flowering,Summer,64264.6
4.32,24.1,60.0,13.4,12.6,Silty,Cotton,Harvest,Monsoon,87270.3
7.62,45.0,81.9,0.0,22.9,Silty,Cotton,Seedling,Summer,182052.3
0.61,37.2,77.7,12.5,18.0,Sandy,Sugarcane,Flowering,Monsoon,22862.8
5.74,25.7,98.1,10.4,27.2,Sandy,Sugarcane,Growth,Monsoon,221038.5
6.4,38.6,70.8,29.8,7.4,Loamy,Rice,Harvest,Monsoon,158615.7
5.34,30.8,37.7,2.6,5.6,Sandy,Cotton,Flowering,Summer,178928.0
2.16,31.0,51.2,13.3,18.2,Silty,Sugarcane,Flowering,Summer,73999.8
7.13,20.8,66.2,26.4,29.4,Clay,Wheat,Harvest,Monsoon,130217.5
3.96,23.3,61.8,0.0,24.0,Loamy,Maize,Flowering,Winter,115308.9
6.05,39.5,69.6,10.2,16.7,Sandy,Wheat,Flowering,Summer,184328.5
4.5,37.6,38.9,5.0,15.4,Loamy,Cotton,Harvest,Summer,106650.4
6.98,25.8,70.2,11.2,22.9,Sandy,Sugarcane,Flowering,Winter,310497.1
3.93,28.8,61.7,0.0,19.5,Silty,Sugarcane,Flowering,Winter,144575.2
2.35,36.2,34.9,0.0,28.5,Sandy,Maize,Growth,Summer,87522.1
7.35,37.1,58.5,0.0,21.2,Loamy,Cotton,Seedling,Summer,181683.7
6.37,22.6,60.5,5.4,11.0,Clay,Rice,Flowering,Winter,182361.2
4.36,33.5,83.6,24.4,28.7,Clay,Cotton,Growth,Monsoon,92403.8
0.93,44.9,58.6,19.1,0.2,Clay,Maize,Seedling,Monsoon,18872.4
4.15,19.9,43.8,4.8,21.6,Silty,Sugarcane,Harvest,Winter,109868.4
9.39,41.3,45.1,0.0,21.6,Sandy,Cotton,Growth,Summer,296725.8
9.72,37.4,48.6,2.9,16.1,Silty,Maize,Growth,Summer,257284.6
3.78,35.4,63.3,25.3,10.2,Silty,Sugarcane,Harvest,Monsoon,95585.9
7.24,29.1,48.8,26.1,25.5,Loamy,Maize,Flowering,Monsoon,200751.6
9.26,28.9,62.0,17.2,9.6,Clay,Maize,Harvest,Monsoon,189145.4
6.81,32.8,82.4,8.2,14.6,Clay,Cotton,Harvest,Monsoon,137774.2
8.96,28.7,74.8,8.5,10.0,Sandy,Wheat,Growth,Winter,237966.1
7.29,28.4,53.5,0.0,3.9,Silty,Rice,Growth,Winter,216075.5
9.62,39.8,60.4,10.1,15.2,Loamy,Cotton,Harvest,Monsoon,219744.3
5.8,25.7,27.2,5.5,7.6,Sandy,Sugarcane,Harvest,Winter,189904.3
5.79,31.3,59.8,14.1,16.8,Sandy,Rice,Seedling,Monsoon,179611.0
6.53,24.6,76.9,19.7,20.2,Silty,Wheat,Harvest,Monsoon,125706.3
3.14,28.2,35.6,0.0,2.1,Sandy,Sugarcane,Flowering,Winter,147459.1
6.0,40.6,60.6,1.8,11.8,Sandy,Cotton,Harvest,Summer,157585.7
8.45,30.2,58.1,22.1,14.3,Clay,Maize,Seedling,Monsoon,178883.9
0.99,29.7,87.3,8.9,21.1,Loamy,Maize,Flowering,Summer,20828.9
8.12,27.3,44.7,0.0,19.6,Clay,Rice,Growth,Winter,222371.4
1.59,23.8,35.8,3.5,19.1,Clay,Cotton,Seedling,Winter,33501.3
3.26,21.2,57.2,19.5,23.7,Loamy,Rice,Harvest,Monsoon,75314.9
7.08,33.9,65.3,8.9,11.6,Clay,Sugarcane,Seedling,Summer,187041.6
9.23,18.0,34.1,6.3,0.8,Sandy,Sugarcane,Harvest,Winter,296080.6
5.6,39.6,71.7,14.2,11.1,Sandy,Sugarcane,Seedling,Monsoon,196641.8
2.59,28.9,65.1,0.0,7.3,Sandy,Rice,Flowering,Summer,103920.8
5.77,26.2,56.8,17.0,3.4,Sandy,Wheat,Flowering,Winter,154257.9
9.87,27.3,43.5,11.4,23.0,Loamy,Maize,Growth,Winter,264199.0
3.36,39.3,45.0,15.3,26.1,Sandy,Rice,Seedling,Summer,110214.8
3.4,29.3,64.2,16.6,1.7,Loamy,Sugarcane,Harvest,Monsoon,88978.5
2.71,35.8,54.8,14.2,26.7,Loamy,Maize,Seedling,Monsoon,65998.9
6.54,20.2,39.6,24.9,8.1,Sandy,Maize,Flowering,Monsoon,194774.2
2.23,27.1,87.0,9.6,17.1,Sandy,Maize,Growth,Monsoon,56142.1
9.68,35.7,38.3,10.1,15.7,Clay,Cotton,Flowering,Summer,244950.0
4.69,30.6,55.2,28.0,10.2,Clay,Rice,Flowering,Monsoon,125282.1
0.71,35.5,38.2,3.8,28.7,Sandy,Rice,Flowering,Summer,41577.4
9.92,44.1,34.2,15.7,26.9,Clay,Maize,Harvest,Summer,212552.8
9.75,26.8,52.4,0.0,15.9,Loamy,Maize,Harvest,Winter,227538.2
4.8,35.3,86.9,7.5,28.8,Loamy,Maize,Seedling,Monsoon,117221.5
2.26,24.3,71.2,20.4,25.5,Sandy,Sugarcane,Seedling,Monsoon,65075.9
1.49,39.7,39.1,16.0,4.3,Clay,Maize,Harvest,Summer,30869.1
6.87,17.0,78.3,11.1,2.2,Clay,Wheat,Seedling,Monsoon,129203.3
3.86,15.0,44.5,0.0,10.9,Silty,Sugarcane,Harvest,Winter,100469.2
8.28,28.3,62.7,6.2,8.4,Sandy,Wheat,Growth,Winter,222399.3
4.27,37.6,20.0,13.2,6.8,Clay,Cotton,Flowering,Summer,109392.1
0.98,27.4,44.0,5.3,22.7,Silty,Cotton,Growth,Winter,24320.5
0.89,29.8,37.0,6.6,3.5,Loamy,Wheat,Flowering,Winter,21522.9
3.39,23.1,74.7,33.2,6.6,Clay,Sugarcane,Growth,Monsoon,80228.3
6.51,23.4,33.3,8.7,27.6,Silty,Wheat,Growth,Winter,150898.0
5.09,34.0,67.5,1.4,24.9,Loamy,Cotton,Flowering,Summer,150692.9
9.69,32.4,78.0,16.3,25.9,Sandy,Wheat,Flowering,Monsoon,282058.8
7.07,30.3,43.9,12.9,27.5,Silty,Rice,Growth,Monsoon,208364.5
6.48,23.5,60.3,0.0,24.2,Sandy,Rice,Seedling,Winter,206534.1
1.58,33.6,73.1,24.8,10.1,Loamy,Rice,Growth,Monsoon,35449.8
1.46,25.6,29.8,0.0,15.2,Clay,Sugarcane,Seedling,Winter,40349.6
5.83,23.5,64.7,3.2,25.4,Clay,Wheat,Growth,Winter,125386.9
1.08,37.0,66.0,22.1,6.4,Clay,Rice,Harvest,Monsoon,19957.3
0.99,40.3,70.8,0.0,2.6,Loamy,Sugarcane,Harvest,Summer,31699.1
9.41,28.3,51.5,0.0,25.2,Sandy,Cotton,Growth,Summer,285387.6
2.11,28.8,72.9,23.4,6.5,Sandy,Cotton,Growth,Monsoon,40638.8
2.64,42.2,52.7,11.4,4.3,Clay,Maize,Growth,Summer,64550.7
2.9,35.1,42.9,0.0,10.9,Sandy,Maize,Flowering,Summer,109594.3
9.74,35.9,25.6,0.9,26.6,Loamy,Sugarcane,Harvest,Summer,287712.7
8.97,17.7,60.9,4.8,26.2,Silty,Sugarcane,Seedling,Winter,255289.1
3.74,24.1,62.7,3.5,16.8,Silty,Sugarcane,Harvest,Winter,98853.7
9.51,31.1,67.6,7.7,16.7,Clay,Cotton,Harvest,Monsoon,194234.1
6.92,32.8,93.3,34.1,13.0,Sandy,Wheat,Flowering,Monsoon,174531.8
8.07,32.1,81.8,5.3,10.0,Clay,Sugarcane,Harvest,Monsoon,200360.8
