Land_Area_acres,Temperature_C,Humidity_pct,Rainfall_mm,WindSpeed_kmph,Soil_Type,Crop_Type,Crop_Stage,Season,Water_Required_Litres
2.73,19.3,42.0,16.2,0.1,Loamy,Rice,Growth,Monsoon,89.2
7.52,26.4,45.2,12.1,6.2,Silty,Rice,Growth,Summer,316.8
4.92,27.4,31.5,0.0,2.4,Loamy,Cotton,Growth,Winter,175.6
2.53,36.0,30.4,1.2,6.9,Silty,Rice,Harvest,Summer,93.0
1.9,37.2,56.6,34.5,1.1,Clay,Sugarcane,Growth,Monsoon,48.2
2.72,35.7,41.1,9.1,8.4,Silty,Wheat,Harvest,Summer,53.2
8.96,30.4,50.0,16.7,0.9,Loamy,Sugarcane,Growth,Monsoon,508.8
5.93,30.7,53.5,24.2,29.8,Silty,Rice,Flowering,Monsoon,289.3
8.19,30.7,20.0,2.6,18.4,Clay,Rice,Seedling,Summer,256.5
2.58,34.2,52.6,0.0,22.3,Sandy,Sugarcane,Growth,Summer,225.3
7.56,22.7,59.4,14.2,9.0,Loamy,Sugarcane,Growth,Winter,414.2
8.94,39.1,82.8,9.7,20.8,Sandy,Cotton,Harvest,Summer,282.9
9.18,34.4,42.7,0.0,11.6,Loamy,Rice,Growth,Summer,476.5
2.41,37.6,35.5,10.3,24.1,Loamy,Wheat,Growth,Summer,86.8
9.09,28.8,77.9,13.9,0.5,Clay,Wheat,Flowering,Monsoon,210.9
2.29,27.0,66.0,19.5,17.1,Silty,Sugarcane,Growth,Monsoon,88.6
6.76,38.2,23.4,7.3,4.6,Clay,Sugarcane,Flowering,Summer,379.6
9.83,33.4,52.1,17.5,10.1,Loamy,Maize,Harvest,Monsoon,243.7
6.22,42.5,55.5,14.3,8.8,Sandy,Maize,Flowering,Summer,366.1
4.58,19.1,58.0,0.7,28.9,Clay,Sugarcane,Growth,Winter,197.2
9.11,41.6,26.9,1.5,29.5,Clay,Rice,Growth,Summer,375.0
7.21,30.5,52.2,6.0,16.7,Loamy,Sugarcane,Harvest,Summer,301.2
6.98,23.3,69.7,9.3,23.4,Loamy,Maize,Growth,Winter,235.4
0.79,21.7,37.5,3.2,23.2,Clay,Cotton,Growth,Winter,16.4
5.8,22.3,60.4,3.4,25.2,Silty,Cotton,Growth,Winter,170.9
9.85,35.6,22.9,14.8,3.8,Loamy,Wheat,Flowering,Summer,351.4
1.41,23.3,25.8,10.7,15.4,Loamy,Maize,Seedling,Winter,30.1
2.34,27.4,34.5,9.8,3.1,Clay,Sugarcane,Flowering,Winter,112.8
6.96,29.3,47.3,10.5,8.5,Clay,Cotton,Flowering,Summer,205.8
7.63,22.7,58.1,1.2,14.2,Sandy,Wheat,Seedling,Winter,224.6
8.32,28.6,57.3,24.2,13.6,Loamy,Cotton,Growth,Monsoon,248.7
5.8,34.2,79.8,12.5,10.6,Silty,Maize,Seedling,Monsoon,141.7
9.4,35.8,52.6,0.0,14.6,Sandy,Maize,Seedling,Summer,385.2
9.05,35.9,33.4,0.0,21.8,Silty,Maize,Growth,Summer,331.8
9.45,29.4,56.7,14.5,0.2,Sandy,Maize,Harvest,Summer,295.3
5.68,29.6,69.3,39.7,27.6,Silty,Rice,Flowering,Monsoon,235.2
8.88,30.8,61.8,4.9,24.4,Clay,Cotton,Harvest,Summer,163.3
5.88,33.5,79.5,14.0,27.6,Loamy,Rice,Flowering,Monsoon,333.4
0.83,36.9,43.6,0.0,8.1,Loamy,Sugarcane,Seedling,Summer,56.2
9.87,31.5,78.4,30.1,16.7,Loamy,Maize,Growth,Monsoon,315.9
2.68,32.9,59.4,11.8,14.0,Sandy,Sugarcane,Growth,Summer,193.2
7.47,21.1,32.9,5.1,27.6,Silty,Maize,Flowering,Winter,295.7
5.96,31.9,49.7,8.8,24.0,Silty,Maize,Harvest,Summer,140.9
2.02,36.2,74.7,13.2,7.7,Sandy,Maize,Harvest,Monsoon,53.1
8.84,35.2,47.8,5.0,27.8,Silty,Maize,Growth,Summer,312.9
9.75,25.4,66.5,4.7,18.1,Sandy,Rice,Growth,Monsoon,614.0
2.47,19.6,64.6,7.2,17.6,Clay,Maize,Flowering,Monsoon,55.6
5.9,24.7,51.1,13.6,24.7,Clay,Sugarcane,Flowering,Winter,297.7
1.82,36.0,62.8,5.2,18.1,Silty,Rice,Seedling,Summer,70.3
3.49,25.4,58.3,16.4,7.5,Sandy,Cotton,Harvest,Monsoon,76.3
8.26,41.0,44.9,16.6,0.5,Silty,Sugarcane,Flowering,Summer,529.2
8.87,23.9,65.4,22.3,21.9,Clay,Sugarcane,Flowering,Monsoon,436.2
9.11,23.0,66.3,32.8,17.8,Clay,Wheat,Growth,Monsoon,152.0
4.85,39.9,34.9,1.2,17.2,Loamy,Cotton,Seedling,Summer,161.6
7.77,23.2,65.7,11.9,6.1,Clay,Cotton,Harvest,Winter,122.7
0.54,25.7,69.5,0.0,16.7,Loamy,Rice,Harvest,Winter,13.3
7.2,38.7,36.9,11.3,26.3,Sandy,Maize,Seedling,Summer,296.9
6.48,27.2,65.5,25.9,0.6,Clay,Sugarcane,Growth,Monsoon,248.0
8.86,35.1,56.2,27.9,16.6,Loamy,Cotton,Seedling,Monsoon,220.7
7.87,18.3,38.6,10.0,29.8,Sandy,Wheat,Seedling,Winter,222.7
4.11,36.3,51.3,24.2,19.4,Sandy,Cotton,Growth,Monsoon,158.7
3.12,32.4,60.3,27.8,9.1,Loamy,Cotton,Growth,Monsoon,64.4
2.25,23.2,51.3,9.7,25.8,Sandy,Rice,Flowering,Winter,146.4
9.04,38.6,41.4,1.9,28.6,Sandy,Cotton,Seedling,Summer,361.8
2.21,35.1,28.5,17.5,23.0,Silty,Cotton,Growth,Summer,68.5
5.2,27.0,56.9,19.7,16.6,Clay,Cotton,Seedling,Monsoon,87.6
3.81,37.5,37.4,4.9,0.5,Silty,Maize,Growth,Summer,138.9
8.39,31.6,56.5,12.4,18.1,Clay,Cotton,Growth,Summer,210.7
2.87,28.0,41.0,33.0,17.2,Clay,Wheat,Seedling,Monsoon,20.9
5.95,25.4,74.9,14.9,13.3,Clay,Maize,Harvest,Monsoon,96.5
5.38,41.6,51.5,10.8,0.4,Clay,Maize,Harvest,Summer,107.7
2.04,28.1,69.1,26.8,0.1,Loamy,Maize,Harvest,Monsoon,11.8
5.2,26.5,52.5,8.6,13.1,Clay,Maize,Seedling,Winter,106.8
4.04,29.6,51.1,11.0,9.6,Sandy,Sugarcane,Seedling,Summer,235.2
9.09,30.8,61.8,15.9,1.9,Sandy,Maize,Harvest,Monsoon,282.2
6.16,34.0,73.3,23.5,1.9,Silty,Cotton,Flowering,Summer,186.8
1.33,21.9,60.0,0.0,26.4,Clay,Rice,Flowering,Winter,53.5
4.5,29.4,52.2,25.1,22.9,Loamy,Maize,Growth,Summer,132.9
9.99,22.6,52.7,1.2,11.2,Loamy,Wheat,Growth,Winter,287.3
0.58,35.0,77.9,18.4,27.6,Loamy,Sugarcane,Seedling,Monsoon,11.5
9.12,22.8,36.7,0.0,26.3,Silty,Rice,Growth,Winter,414.1
0.89,36.6,52.0,21.4,15.0,Silty,Cotton,Harvest,Summer,7.9
2.29,40.8,78.1,19.7,13.2,Clay,Maize,Flowering,Monsoon,60.6
2.29,20.3,73.7,31.3,27.3,Sandy,Wheat,Flowering,Monsoon,5.0
7.34,31.5,48.8,0.0,3.6,Clay,Cotton,Harvest,Summer,137.6
7.3,38.2,38.4,4.5,22.4,Sandy,Rice,Flowering,Summer,607.1
2.37,25.3,50.9,0.0,25.6,Silty,Rice,Harvest,Winter,76.6
9.68,32.2,69.0,7.3,0.1,Silty,Cotton,Flowering,Summer,348.3
9.33,34.5,50.8,17.1,19.3,Silty,Sugarcane,Flowering,Summer,591.1
9.07,29.9,46.5,5.2,28.8,Sandy,Wheat,Flowering,Winter,434.2
2.93,26.5,57.8,20.3,13.5,Clay,Maize,Seedling,Winter,42.0
7.52,30.7,52.3,3.4,0.7,Clay,Wheat,Flowering,Monsoon,198.3
7.28,42.8,68.5,7.0,28.4,Sandy,Rice,Harvest,Summer,349.3
7.61,22.7,69.2,0.0,27.2,Clay,Wheat,Seedling,Winter,131.8
1.5,38.0,51.8,0.0,18.5,Silty,Sugarcane,Harvest,Summer,72.2
2.03,25.5,67.1,12.2,23.0,Clay,Maize,Harvest,Monsoon,26.2
6.66,41.0,52.9,0.0,10.4,Clay,Rice,Seedling,Summer,215.4
7.35,33.5,56.1,0.0,6.8,Clay,Sugarcane,Growth,Summer,336.7
7.66,23.9,81.2,4.0,25.0,Sandy,Sugarcane,Flowering,Summer,686.7
1.09,20.7,23.4,0.0,12.7,Silty,Sugarcane,Seedling,Winter,45.9
8.23,30.3,65.1,17.7,4.3,Loamy,Sugarcane,Seedling,Monsoon,366.9
0.82,29.0,60.3,8.1,6.6,Silty,Rice,Growth,Winter,21.2
6.64,15.0,35.5,13.5,4.4,Sandy,Wheat,Harvest,Winter,139.1
3.0,34.5,66.1,0.0,28.0,Clay,Wheat,Growth,Summer,79.9
1.41,27.8,84.9,24.2,14.5,Loamy,Sugarcane,Flowering,Monsoon,35.9
8.99,34.1,44.4,27.1,29.0,Clay,Rice,Growth,Summer,319.2
8.37,32.0,60.8,5.9,13.7,Sandy,Maize,Growth,Winter,402.7
7.77,15.0,49.5,9.4,28.1,Sandy,Cotton,Growth,Winter,311.1
5.89,26.9,38.2,0.0,6.3,Silty,Cotton,Flowering,Winter,224.4
3.79,35.1,20.0,0.0,28.0,Silty,Rice,Seedling,Summer,162.5
8.63,29.2,46.4,15.8,8.6,Loamy,Wheat,Flowering,Winter,281.5
4.89,39.7,36.1,4.1,13.9,Silty,Rice,Harvest,Summer,169.5
6.39,33.4,32.0,0.0,19.4,Silty,Maize,Seedling,Summer,189.6
6.12,24.9,57.3,7.5,18.3,Sandy,Maize,Growth,Winter,275.6
9.64,31.9,75.3,11.3,2.9,Clay,Rice,Seedling,Monsoon,274.1
9.58,24.9,88.8,26.0,27.1,Sandy,Maize,Harvest,Monsoon,273.3
3.8,38.8,56.7,17.4,11.8,Clay,Wheat,Seedling,Monsoon,62.1
4.66,23.0,32.8,6.4,3.7,Sandy,Wheat,Harvest,Winter,111.9
5.3,33.2,62.3,15.5,23.1,Clay,Sugarcane,Seedling,Winter,181.9
0.94,21.7,63.5,15.9,18.9,Silty,Maize,Growth,Monsoon,5.0
1.43,42.8,85.6,0.0,23.7,Sandy,Wheat,Harvest,Summer,60.2
4.24,34.4,51.1,0.9,22.2,Loamy,Cotton,Harvest,Winter,116.4
8.76,41.4,63.2,11.9,16.9,Clay,Cotton,Seedling,Summer,186.7
1.21,37.1,64.8,0.0,10.6,Loamy,Rice,Seedling,Summer,59.3
9.3,31.5,27.3,12.9,3.8,Loamy,Maize,Seedling,Summer,271.6
5.26,34.0,45.7,21.9,24.8,Clay,Wheat,Flowering,Monsoon,126.4
9.38,29.9,39.7,16.2,28.1,Loamy,Maize,Flowering,Monsoon,408.7
8.32,27.3,60.8,6.0,19.2,Loamy,Rice,Flowering,Summer,486.1
3.37,37.7,40.8,2.8,10.6,Loamy,Sugarcane,Harvest,Summer,155.1
7.69,30.8,76.2,16.7,26.4,Clay,Maize,Seedling,Summer,157.6
9.95,25.8,92.7,15.3,7.6,Silty,Wheat,Harvest,Monsoon,157.0
4.25,31.7,63.4,12.5,24.9,Loamy,Wheat,Seedling,Monsoon,92.4
4.18,27.9,65.6,4.5,24.9,Sandy,Wheat,Harvest,Winter,108.6
1.41,28.7,56.4,5.3,23.6,Clay,Wheat,Flowering,Winter,35.5
4.88,45.0,51.4,3.0,13.9,Sandy,Sugarcane,Seedling,Summer,336.7
4.79,29.3,59.5,0.0,2.7,Silty,Cotton,Harvest,Winter,103.2
7.44,34.5,44.1,19.6,24.4,Sandy,Rice,Seedling,Summer,374.7
2.91,20.3,51.1,11.2,7.1,Sandy,Rice,Harvest,Winter,99.2
7.71,37.0,63.1,6.8,5.6,Silty,Wheat,Harvest,Summer,145.3
9.65,32.0,72.5,10.8,22.9,Silty,Maize,Seedling,Monsoon,251.2
7.42,29.4,62.1,7.3,8.5,Silty,Cotton,Harvest,Monsoon,154.2
1.05,26.6,58.4,26.6,22.0,Silty,Sugarcane,Seedling,Monsoon,11.5
6.16,29.5,69.2,8.4,11.6,Clay,Wheat,Seedling,Monsoon,100.1
3.96,26.7,39.2,25.0,26.9,Sandy,Rice,Growth,Monsoon,213.4
9.1,35.4,71.8,21.7,27.9,Clay,Cotton,Seedling,Monsoon,177.3
8.3,29.7,39.0,8.8,15.3,Silty,Sugarcane,Harvest,Summer,311.0
3.64,27.8,66.0,7.0,2.6,Loamy,Rice,Seedling,Summer,127.9
2.68,31.1,71.6,23.8,12.7,Sandy,Wheat,Growth,Monsoon,48.7
9.66,33.3,65.9,6.3,5.7,Sandy,Cotton,Seedling,Monsoon,343.0
6.04,28.5,24.2,0.0,13.6,Silty,Sugarcane,Seedling,Winter,271.1
1.88,36.1,46.1,0.0,14.2,Sandy,Cotton,Seedling,Summer,90.1
1.28,24.6,40.1,11.7,9.9,Clay,Wheat,Flowering,Winter,13.9
9.99,21.1,67.4,12.2,21.9,Loamy,Cotton,Harvest,Winter,219.7
5.16,21.4,24.9,9.3,27.3,Silty,Rice,Harvest,Winter,156.1
6.77,31.3,32.1,0.3,2.4,Sandy,Sugarcane,Growth,Winter,541.6
1.39,42.8,37.8,0.5,23.7,Sandy,Maize,Seedling,Summer,97.3
7.45,34.6,46.5,12.7,13.4,Silty,Sugarcane,Seedling,Summer,317.8
1.86,38.6,38.4,3.2,27.6,Silty,Maize,Harvest,Summer,62.8
3.73,19.7,99.0,3.3,13.3,Silty,Maize,Seedling,Winter,72.3
3.78,32.4,57.5,10.2,8.5,Clay,Maize,Growth,Winter,97.1
0.51,38.6,34.2,1.4,12.7,Sandy,Maize,Harvest,Summer,42.3
2.0,30.6,63.3,7.6,4.7,Loamy,Wheat,Flowering,Winter,53.5
8.74,21.7,59.9,26.8,3.5,Silty,Wheat,Harvest,Monsoon,122.9
4.87,36.3,45.5,11.3,14.5,Loamy,Wheat,Flowering,Summer,176.9
3.92,38.8,44.2,8.9,10.6,Loamy,Wheat,Flowering,Summer,152.2
1.25,28.7,62.5,9.0,21.5,Clay,Cotton,Harvest,Monsoon,16.1
5.35,34.8,37.9,0.0,7.4,Silty,Wheat,Growth,Summer,160.8
5.53,25.0,66.7,0.0,12.4,Clay,Sugarcane,Flowering,Winter,289.2
2.57,25.5,56.6,29.3,21.8,Silty,Wheat,Growth,Monsoon,21.3
2.67,22.3,79.3,2.1,5.4,Silty,Cotton,Seedling,Winter,47.0
8.61,29.6,49.7,15.5,14.4,Sandy,Cotton,Harvest,Monsoon,254.8
8.97,36.2,65.0,3.0,18.0,Sandy,Sugarcane,Flowering,Summer,855.2
5.1,34.4,64.8,22.1,6.1,Clay,Sugarcane,Growth,Monsoon,204.1
1.92,28.3,28.2,9.5,12.1,Clay,Rice,Growth,Winter,67.7
9.17,33.5,40.2,1.1,25.1,Silty,Maize,Growth,Winter,328.8
3.84,30.3,100.0,18.4,16.8,Silty,Wheat,Seedling,Monsoon,51.2
9.28,23.5,28.6,14.0,2.6,Silty,Sugarcane,Harvest,Monsoon,332.9
1.92,31.0,53.2,0.0,15.1,Sandy,Maize,Seedling,Summer,83.5
8.82,36.2,67.4,21.5,5.7,Clay,Rice,Harvest,Monsoon,215.6
6.78,31.1,66.7,8.5,17.9,Clay,Sugarcane,Flowering,Summer,356.4
1.78,31.2,91.4,18.3,18.9,Silty,Sugarcane,Flowering,Monsoon,74.7
1.31,28.8,49.0,22.6,15.0,Clay,Wheat,Seedling,Winter,5.0
4.6,15.9,20.0,0.0,22.6,Silty,Cotton,Growth,Winter,140.5
3.74,31.5,68.8,7.6,13.3,Clay,Rice,Harvest,Winter,92.1
2.95,21.6,72.0,2.4,0.9,Loamy,Rice,Seedling,Winter,94.4
8.03,35.4,86.9,2.5,24.7,Clay,Cotton,Harvest,Summer,149.6
4.02,37.5,82.7,24.1,28.8,Silty,Rice,Seedling,Monsoon,125.2
7.29,24.0,70.0,17.7,5.6,Clay,Cotton,Flowering,Winter,185.5
5.0,29.0,67.4,3.3,14.4,Clay,Cotton,Harvest,Summer,87.8
4.77,44.9,54.8,9.1,13.9,Clay,Cotton,Flowering,Summer,166.9
6.04,18.0,53.1,19.6,19.6,Sandy,Rice,Harvest,Winter,228.7
7.84,25.5,59.7,0.0,16.5,Silty,Rice,Seedling,Winter,278.9
5.4,19.3,65.1,4.2,26.9,Loamy,Wheat,Growth,Summer,140.4
9.28,31.2,64.8,31.7,25.8,Clay,Wheat,Flowering,Monsoon,207.6
8.17,27.6,51.8,20.4,24.0,Loamy,Cotton,Flowering,Monsoon,306.9
5.42,28.9,60.2,5.8,8.5,Clay,Sugarcane,Growth,Winter,234.5
3.04,33.8,60.4,8.6,15.3,Clay,Sugarcane,Growth,Winter,133.5
6.97,36.8,36.9,16.7,23.3,Silty,Rice,Seedling,Monsoon,251.2
7.5,33.8,56.6,7.6,21.8,Silty,Rice,Growth,Summer,339.5
0.9,37.7,58.5,15.7,11.7,Silty,Rice,Harvest,Monsoon,21.8
8.57,32.1,43.5,0.0,1.0,Silty,Maize,Harvest,Summer,207.1
4.98,40.2,31.5,2.1,3.0,Sandy,Maize,Seedling,Summer,220.8
2.9,29.7,93.3,28.0,17.6,Clay,Maize,Harvest,Monsoon,25.8
2.4,34.2,44.2,31.1,0.3,Sandy,Cotton,Flowering,Monsoon,60.7
8.82,29.0,57.2,21.7,1.9,Silty,Maize,Harvest,Winter,181.3
1.26,20.6,31.1,5.6,6.6,Loamy,Wheat,Harvest,Winter,13.8
9.49,39.5,42.7,6.1,0.3,Loamy,Maize,Seedling,Summer,293.6
6.48,33.5,20.0,0.0,16.2,Loamy,Sugarcane,Flowering,Summer,499.1
8.71,37.1,50.0,9.0,25.0,Silty,Wheat,Seedling,Summer,195.7
7.65,29.4,88.2,14.9,28.2,Silty,Maize,Seedling,Monsoon,185.5
7.21,37.9,59.8,0.0,1.7,Clay,Rice,Seedling,Summer,223.9
5.65,27.9,61.7,0.0,29.3,Silty,Cotton,Seedling,Winter,146.5
8.52,20.7,27.8,0.0,21.6,Loamy,Cotton,Growth,Winter,299.3
7.67,38.0,48.4,2.7,13.8,Clay,Maize,Seedling,Summer,183.8
4.92,38.8,60.5,8.1,24.9,Clay,Cotton,Growth,Summer,137.6
9.37,30.3,39.6,3.1,7.3,Silty,Wheat,Flowering,Winter,306.6
9.61,28.0,43.9,4.8,27.1,Sandy,Cotton,Growth,Winter,441.6
5.63,29.4,65.4,23.6,16.3,Silty,Wheat,Growth,Monsoon,114.5
1.59,17.7,41.3,10.9,8.6,Clay,Cotton,Flowering,Winter,17.3
3.13,27.7,50.5,0.0,19.1,Silty,Maize,Harvest,Summer,76.9
4.64,34.3,88.9,12.2,5.6,Sandy,Maize,Flowering,Summer,230.7
4.34,26.7,97.3,22.1,5.0,Clay,Rice,Harvest,Monsoon,81.0
8.39,38.2,45.1,9.7,5.2,Silty,Cotton,Harvest,Monsoon,187.2
3.1,33.1,50.4,0.0,25.3,Sandy,Sugarcane,Growth,Summer,266.1
6.25,33.6,52.8,12.8,27.2,Sandy,Rice,Growth,Winter,401.9
6.81,23.8,59.6,0.0,0.7,Loamy,Rice,Flowering,Winter,389.5
1.76,21.5,79.9,0.7,22.5,Sandy,Cotton,Flowering,Winter,66.5
3.7,27.8,76.1,16.5,14.9,Loamy,Sugarcane,Seedling,Monsoon,147.9
8.63,35.7,54.2,4.5,18.0,Loamy,Sugarcane,Growth,Summer,528.4
0.82,35.8,53.3,10.3,23.8,Sandy,Wheat,Harvest,Summer,25.7
8.07,25.4,30.1,0.0,24.5,Clay,Rice,Flowering,Winter,373.1
1.44,23.1,43.1,6.0,29.0,Loamy,Rice,Flowering,Winter,77.6
3.56,21.4,70.4,27.2,10.6,Sandy,Cotton,Growth,Monsoon,72.3
0.95,36.2,40.5,17.0,18.1,Silty,Maize,Growth,Summer,27.2
6.42,28.6,67.4,15.2,21.7,Loamy,Wheat,Harvest,Monsoon,116.4
10.0,33.5,50.4,0.0,14.5,Loamy,Rice,Harvest,Summer,359.9
8.07,39.5,46.4,5.3,9.6,Sandy,Rice,Flowering,Summer,654.0
7.7,35.6,57.7,17.6,17.6,Silty,Rice,Growth,Monsoon,333.2
9.07,24.1,57.6,11.7,9.1,Sandy,Sugarcane,Growth,Monsoon,666.7
0.87,40.8,68.3,7.0,6.2,Clay,Cotton,Seedling,Summer,21.1
9.23,35.9,40.3,0.0,11.7,Silty,Sugarcane,Growth,Summer,517.8
3.97,27.0,58.5,9.6,19.7,Clay,Cotton,Growth,Winter,91.6
6.41,31.4,100.0,17.1,17.5,Clay,Maize,Harvest,Monsoon,105.6
7.62,28.7,84.8,14.9,11.7,Loamy,Wheat,Harvest,Monsoon,133.8
7.84,22.5,83.6,0.0,0.7,Clay,Cotton,Flowering,Winter,221.7
2.81,35.8,32.6,6.1,16.1,Sandy,Sugarcane,Growth,Summer,239.5
6.15,29.5,71.2,32.5,27.5,Clay,Cotton,Growth,Monsoon,120.8
3.49,37.8,30.1,19.8,20.3,Silty,Sugarcane,Growth,Summer,186.7
3.37,25.6,51.8,0.0,21.1,Clay,Cotton,Seedling,Summer,71.4
6.08,19.3,40.0,10.8,29.1,Sandy,Sugarcane,Growth,Winter,445.3
5.71,21.4,73.0,6.3,11.8,Silty,Cotton,Harvest,Summer,105.8
2.2,34.4,59.3,19.1,8.5,Silty,Rice,Flowering,Summer,91.7
6.68,20.4,44.9,0.0,29.0,Loamy,Sugarcane,Growth,Winter,398.1
8.66,35.0,56.3,3.1,7.2,Loamy,Maize,Harvest,Summer,231.2
4.16,26.4,74.4,18.6,27.2,Loamy,Cotton,Growth,Monsoon,108.8
9.73,29.4,23.3,1.9,1.5,Clay,Maize,Growth,Summer,278.8
0.68,39.2,46.4,0.0,1.2,Loamy,Rice,Flowering,Summer,65.3
3.42,26.9,71.7,3.5,21.3,Clay,Cotton,Seedling,Monsoon,65.5
7.05,16.9,58.5,12.8,1.7,Loamy,Cotton,Seedling,Winter,156.0
9.6,37.3,59.8,12.2,12.5,Silty,Maize,Harvest,Summer,223.6
6.87,34.9,68.2,8.1,0.6,Silty,Rice,Seedling,Summer,238.9
2.97,27.1,56.5,14.9,2.8,Loamy,Wheat,Growth,Monsoon,55.3
3.35,35.0,30.9,1.6,6.3,Clay,Sugarcane,Harvest,Summer,114.9
1.11,36.1,51.7,0.0,10.3,Sandy,Cotton,Flowering,Summer,86.6
2.96,24.8,52.9,16.1,14.2,Silty,Sugarcane,Seedling,Monsoon,103.8
9.91,29.3,39.1,14.6,23.1,Clay,Cotton,Flowering,Winter,301.6
9.72,39.8,53.6,0.0,20.8,Clay,Sugarcane,Flowering,Summer,550.6
3.14,26.8,64.6,12.9,25.4,Silty,Wheat,Growth,Monsoon,64.3
4.07,29.8,76.2,11.8,14.2,Sandy,Maize,Seedling,Monsoon,132.7
7.87,25.3,64.9,23.0,18.0,Sandy,Sugarcane,Harvest,Monsoon,386.2
4.45,27.6,76.9,27.6,19.2,Loamy,Sugarcane,Growth,Monsoon,211.4
4.04,22.4,52.9,16.6,10.2,Clay,Cotton,Seedling,Winter,60.2
3.66,31.7,76.2,5.3,18.8,Clay,Rice,Growth,Summer,131.8
5.57,23.8,47.1,17.3,21.7,Clay,Wheat,Harvest,Winter,71.2
6.54,45.0,39.7,13.4,29.9,Silty,Maize,Seedling,Summer,194.5
2.97,28.8,66.6,4.9,20.8,Loamy,Wheat,Growth,Winter,81.6
7.78,34.0,76.0,15.8,25.6,Loamy,Sugarcane,Flowering,Monsoon,538.5
7.45,30.6,60.5,19.4,13.5,Loamy,Sugarcane,Seedling,Monsoon,332.7
2.66,33.8,53.6,0.0,16.7,Clay,Sugarcane,Seedling,Summer,104.5
2.16,28.7,55.2,6.9,19.1,Clay,Maize,Seedling,Summer,44.1
7.4,24.3,55.4,0.0,4.0,Clay,Sugarcane,Seedling,Winter,259.5
4.98,33.0,67.1,11.2,26.7,Loamy,Rice,Harvest,Monsoon,168.9
0.74,24.2,55.0,0.0,3.7,Loamy,Sugarcane,Flowering,Winter,39.2
1.0,41.3,46.1,12.2,26.5,Silty,Wheat,Flowering,Summer,49.1
9.34,37.0,52.8,1.3,9.5,Sandy,Wheat,Flowering,Summer,461.0
8.73,33.5,78.9,19.9,16.4,Clay,Wheat,Seedling,Monsoon,137.8
1.97,26.1,34.9,19.6,28.8,Loamy,Sugarcane,Seedling,Monsoon,76.4
3.83,36.5,39.1,1.0,22.8,Clay,Rice,Seedling,Summer,131.1
1.86,26.7,58.9,8.3,17.2,Clay,Wheat,Flowering,Winter,35.4
7.71,25.6,20.0,13.8,19.4,Loamy,Rice,Growth,Winter,373.6
1.24,30.0,55.5,25.4,1.4,Sandy,Sugarcane,Harvest,Monsoon,24.7
3.79,27.5,54.8,11.8,16.1,Loamy,Rice,Harvest,Monsoon,118.6
3.66,31.7,76.1,17.8,27.9,Loamy,Sugarcane,Seedling,Monsoon,155.6
1.3,15.0,38.8,0.0,12.3,Silty,Sugarcane,Seedling,Winter,42.2
3.94,30.6,60.0,14.9,21.2,Silty,Rice,Flowering,Monsoon,192.2
2.83,27.2,67.1,5.5,5.0,Loamy,Cotton,Growth,Winter,79.2
7.29,35.7,76.7,22.7,25.5,Clay,Cotton,Flowering,Monsoon,205.0
1.24,25.5,39.4,14.7,18.9,Silty,Wheat,Growth,Winter,13.9
5.13,35.6,46.8,0.0,9.8,Silty,Rice,Seedling,Summer,197.2
8.24,39.7,48.3,10.9,8.5,Clay,Sugarcane,Growth,Summer,374.3
2.49,33.7,46.7,6.4,14.4,Clay,Sugarcane,Harvest,Summer,80.7
2.32,15.0,47.4,0.0,21.1,Clay,Sugarcane,Seedling,Winter,72.5
6.23,34.2,58.2,21.0,5.8,Sandy,Cotton,Growth,Monsoon,244.8
2.7,42.5,42.0,0.0,29.8,Loamy,Sugarcane,Harvest,Summer,143.6
8.74,35.4,51.8,10.5,5.0,Sandy,Sugarcane,Flowering,Summer,808.2
6.9,18.7,46.5,2.1,10.6,Clay,Sugarcane,Flowering,Winter,354.9
8.77,24.3,34.7,12.2,3.0,Sandy,Rice,Harvest,Winter,375.6
6.28,42.1,53.3,6.2,1.8,Loamy,Maize,Flowering,Summer,297.7
0.94,45.0,44.6,12.6,14.6,Sandy,Cotton,Growth,Summer,64.6
4.63,26.7,69.6,8.4,26.1,Sandy,Rice,Growth,Summer,279.5
4.34,27.1,37.1,7.9,22.9,Loamy,Wheat,Flowering,Winter,152.1
1.08,22.3,37.5,8.4,11.1,Silty,Rice,Harvest,Winter,21.4
4.64,25.4,64.3,21.0,19.8,Clay,Maize,Growth,Winter,98.4
0.95,26.5,64.0,9.3,26.5,Sandy,Sugarcane,Flowering,Monsoon,63.8
0.65,27.9,47.0,0.0,11.8,Loamy,Cotton,Flowering,Winter,30.8
4.85,36.9,46.7,4.0,9.3,Silty,Cotton,Seedling,Summer,131.3
6.63,38.0,72.1,0.0,18.9,Loamy,Cotton,Seedling,Summer,198.9
3.19,41.5,35.5,3.9,3.4,Clay,Sugarcane,Growth,Summer,161.2
3.76,40.1,67.8,7.6,27.9,Sandy,Rice,Harvest,Monsoon,183.2
3.48,22.2,29.0,7.4,26.6,Loamy,Sugarcane,Growth,Winter,201.6
0.66,32.2,33.4,2.9,11.8,Clay,Cotton,Harvest,Summer,18.3
1.98,38.6,40.3,5.8,16.8,Silty,Wheat,Growth,Summer,70.6
2.86,32.1,50.9,9.1,26.0,Loamy,Cotton,Harvest,Winter,70.4
0.68,29.1,52.4,0.0,26.6,Silty,Cotton,Harvest,Summer,21.6
